allocine_id,title,release_date,pays,poster,genres
262469,Midnight Ramblers,2018-06-27,France,http://fr.web.img2.acsta.net/pictures/18/06/25/10/12/0702041.jpg,['Documentaire']
262725,Mon Bébé,2019-03-13,France,http://fr.web.img2.acsta.net/pictures/19/02/04/11/18/5642404.jpg,['Comédie' 'Comédie-dramatique']
273733,Bonjour le Monde!,2019-10-02,France,http://fr.web.img3.acsta.net/pictures/19/08/26/17/52/2063775.jpg,['Animation']
235589,Les Délices de Tokyo,2016-01-27,France,http://fr.web.img1.acsta.net/pictures/15/11/09/16/14/007270.jpg,['Comédie' 'Drame']
235845,DieuMerci !,2016-03-09,France,http://fr.web.img5.acsta.net/pictures/15/12/24/09/32/263054.jpg,['Comédie']
241989,Le Voyage de Fanny,2016-05-18,France,http://fr.web.img3.acsta.net/pictures/16/03/25/09/30/252348.jpg,['Aventure' 'Drame']
252485,L'Insulte,2018-01-31,France,http://fr.web.img5.acsta.net/pictures/17/12/20/12/32/0036199.jpg,['Drame']
259397,Mémoires du 304,2018-01-31,France,http://fr.web.img2.acsta.net/pictures/17/10/12/09/50/1625363.jpg,['Policier' 'Thriller']
260677,Non,2018-01-31,France,http://fr.web.img1.acsta.net/pictures/17/11/15/10/30/4980781.jpg,['Drame']
273734,Zibilla ou la vie zébrée,2019-11-13,France,http://fr.web.img6.acsta.net/pictures/19/08/27/16/36/2170432.jpg,['Animation']
219974,La Consolation,2017-04-05,France,http://fr.web.img5.acsta.net/pictures/17/02/23/12/22/158199.jpg,['Drame']
227910,"Iqbal, l'enfant qui n’avait pas peur",2016-08-24,France,http://fr.web.img5.acsta.net/pictures/16/07/12/17/19/002174.jpg,['Animation']
235590,Le Jeune Karl Marx,2017-09-27,France,http://fr.web.img1.acsta.net/pictures/17/06/30/14/49/374770.jpg,['Biopic' 'Drame' 'Historique']
256582,Ciel Rouge,2017-08-23,France,http://fr.web.img5.acsta.net/pictures/17/07/10/11/17/349865.jpg,['Drame']
257862,Les Hirondelles de Kaboul,2019-09-04,France,http://fr.web.img6.acsta.net/pictures/19/07/10/09/17/2283657.jpg,['Animation']
270407,L'Esprit des lieux,2019-04-24,France,http://fr.web.img2.acsta.net/pictures/19/03/27/16/10/4550167.jpg,['Documentaire']
271175,Plan Bee,2019-02-20,France,http://fr.web.img5.acsta.net/pictures/19/02/05/10/24/0083200.jpg,['Drame']
235591,Un Profil Pour Deux,2017-04-12,France,http://fr.web.img6.acsta.net/pictures/17/03/14/17/14/298668.jpg,['Comédie' 'Romance']
239175,"Edmond, un portrait de Baudoin",2015-09-30,France,http://fr.web.img5.acsta.net/pictures/15/07/06/17/23/597332.jpg,['Documentaire']
241991,C'est l'amour,2016-03-09,France,http://fr.web.img4.acsta.net/pictures/16/02/18/14/55/145137.jpg,['Drame' 'Romance']
251975,Comme des rois,2018-05-02,France,http://fr.web.img6.acsta.net/pictures/18/03/06/17/19/0003722.jpg,['Comédie-dramatique']
253511,Islam pour mémoire,2017-03-22,France,http://fr.web.img6.acsta.net/pictures/17/01/25/10/25/551597.jpg,['Documentaire']
253767,"Gilles Clément, Le Jardin en mouvement",2017-04-12,France,http://fr.web.img6.acsta.net/pictures/17/02/03/12/08/492386.jpg,['Documentaire']
261959,L'Incroyable histoire du Facteur Cheval,2019-01-16,France,http://fr.web.img5.acsta.net/pictures/18/11/07/10/31/0874661.jpg,['Comédie' 'Drame']
265032,Rebelles,2019-03-13,France,http://fr.web.img2.acsta.net/pictures/19/02/28/10/35/0073353.jpg,['Comédie']
204616,Anna,2017-07-05,France,http://fr.web.img1.acsta.net/pictures/17/05/11/10/37/419962.jpg,['Drame']
234312,Malgré la nuit,2016-07-06,France,http://fr.web.img1.acsta.net/pictures/16/06/27/11/04/123335.jpg,['Drame']
241480,La Folle Histoire de Max et Léon,2016-11-02,France,http://fr.web.img1.acsta.net/pictures/16/09/16/10/35/363658.jpg,['Action' 'Comédie']
242248,Poétique du cerveau,2015-12-02,France,http://fr.web.img3.acsta.net/pictures/15/11/16/14/41/563200.jpg,['Documentaire']
247880,"Telle Mère, Telle Fille",2017-03-29,France,http://fr.web.img3.acsta.net/pictures/17/02/15/12/27/325795.jpg,['Comédie']
249160,La Sociale,2016-11-09,France,http://fr.web.img1.acsta.net/pictures/16/07/27/10/07/583394.jpg,['Documentaire']
253000,Un Beau Soleil Intérieur,2017-09-27,France,http://fr.web.img2.acsta.net/pictures/17/07/28/15/56/266725.jpg,['Comédie' 'Romance']
253768,Retour à Forbach,2017-04-19,France,http://fr.web.img3.acsta.net/pictures/17/03/20/15/54/588769.jpg,['Documentaire']
257864,Abdel et la Comtesse,2018-05-09,France,http://fr.web.img4.acsta.net/pictures/18/04/16/08/56/5081973.jpg,['Comédie']
259144,Good Vibrations,2017-11-15,France,http://fr.web.img4.acsta.net/pictures/17/10/11/15/47/4194200.jpg,['Documentaire']
259400,Pour quelques barres de chocolat,2017-12-13,France,http://fr.web.img3.acsta.net/pictures/17/10/02/13/34/4645477.jpg,['Documentaire']
261704,Jeanne,2019-09-11,France,http://fr.web.img3.acsta.net/pictures/19/07/05/14/00/1045499.jpg,['Drame' 'Historique']
68681,Vivre sa vie: Film en douze tableaux,2017-02-15,France,http://fr.web.img5.acsta.net/medias/nmedia/18/68/95/59/19734660.jpg,['Comédie-dramatique']
230729,Au plus près du soleil,2015-09-09,France,http://fr.web.img5.acsta.net/pictures/15/07/27/12/54/522468.jpg,['Drame']
264010,Sofia,2018-09-05,France,http://fr.web.img3.acsta.net/pictures/18/06/29/10/07/4624933.jpg,['Drame']
246090,Barbara,2017-09-06,France,http://fr.web.img3.acsta.net/pictures/17/07/05/12/44/185176.jpg,['Biopic' 'Comédie-musicale' 'Drame']
256842,Des bobines et des hommes,2017-10-25,France,http://fr.web.img2.acsta.net/pictures/17/08/30/15/09/428424.jpg,['Documentaire']
257610,Du soleil dans mes yeux,2018-04-11,France,http://fr.web.img3.acsta.net/pictures/18/02/08/15/41/3969071.jpg,['Drame']
260938,Trait de vie,2018-02-28,France,http://fr.web.img2.acsta.net/pictures/17/11/27/11/04/3586128.jpg,['Documentaire']
209739,L'Histoire d'une mère,2017-02-15,France,http://fr.web.img6.acsta.net/pictures/17/01/19/16/51/155496.jpg,['Drame']
146763,Les Meilleurs amis du Monde,2010-06-09,France,http://fr.web.img5.acsta.net/medias/nmedia/18/73/80/30/19446858.jpg,['Comédie']
224331,La Tour 2 Contrôle Infernale,2016-02-10,France,http://fr.web.img6.acsta.net/pictures/15/12/08/18/15/344463.jpg,['Comédie']
230731,Ce Sentiment De L'Été,2016-02-17,France,http://fr.web.img2.acsta.net/pictures/16/01/06/11/54/406500.jpg,['Drame']
178507,Impardonnables,2011-08-17,France,http://fr.web.img3.acsta.net/medias/nmedia/18/84/08/95/19763592.jpg,['Drame']
245835,Fui Banquero (j'étais banquier),2016-04-13,France,http://fr.web.img6.acsta.net/pictures/16/03/11/16/51/420166.jpg,['Comédie-dramatique']
256587,L'Ordre des médecins,2019-01-23,France,http://fr.web.img5.acsta.net/pictures/18/12/17/16/05/1860653.jpg,['Drame']
257099,Pauvre Georges !,2019-07-03,France,http://fr.web.img5.acsta.net/pictures/19/06/12/12/10/0180782.jpg,['Comédie-dramatique']
260427,Lutine,2018-04-04,France,http://fr.web.img1.acsta.net/pictures/18/04/04/14/27/0036692.jpg,['Comédie']
260939,Monsieur,2018-12-05,France,http://fr.web.img3.acsta.net/pictures/18/10/15/17/00/0977369.jpg,['Documentaire']
248140,La Fine équipe,2016-11-30,France,http://fr.web.img5.acsta.net/pictures/16/10/25/17/09/135965.jpg,['Comédie']
185164,Nicostratos le pélican,2011-06-29,France,http://fr.web.img2.acsta.net/medias/nmedia/18/84/89/32/19764833.jpg,['Comédie']
260428,Kabullywood,2019-02-06,France,http://fr.web.img5.acsta.net/pictures/18/12/21/23/52/1086481.jpg,['Action' 'Comédie-dramatique']
241997,Ce Qui Nous Lie,2017-06-14,France,http://fr.web.img2.acsta.net/pictures/17/04/26/14/24/376311.jpg,['Comédie' 'Drame']
250445,Nous nous marierons,2017-02-08,France,http://fr.web.img5.acsta.net/pictures/16/12/28/13/50/271592.jpg,['Drame']
251981,La Colle,2017-07-19,France,http://fr.web.img3.acsta.net/pictures/17/04/26/17/11/362549.jpg,['Comédie']
255053,À la recherche des femmes chefs,2017-07-05,France,http://fr.web.img6.acsta.net/pictures/17/05/29/16/41/105002.jpg,['Documentaire']
271950,Une jolie vallée,2019-04-03,France,http://fr.web.img2.acsta.net/pictures/19/02/28/09/44/5551894.jpg,['Comédie-musicale' 'Documentaire']
222030,Tu veux ou tu veux pas,2014-10-01,France,http://fr.web.img6.acsta.net/pictures/14/08/21/16/13/478970.jpg,['Comédie' 'Romance']
234318,Les Malheurs de Sophie,2016-04-20,France,http://fr.web.img4.acsta.net/pictures/16/02/16/12/45/447557.jpg,['Comédie']
243534,Place Publique,2018-04-18,France,http://fr.web.img5.acsta.net/pictures/18/02/12/09/02/4658850.jpg,['Comédie']
254286,"Bernard Heidsieck, la poésie en action",2017-05-03,France,http://fr.web.img2.acsta.net/pictures/17/03/06/12/42/504407.jpg,['Documentaire']
1103,Casque d'or,2017-04-19,France,http://fr.web.img4.acsta.net/pictures/17/03/27/14/12/495950.jpg,['Comédie-dramatique']
209487,Camping 3,2016-06-29,France,http://fr.web.img6.acsta.net/pictures/16/05/23/16/37/346720.jpg,['Comédie']
231247,This Is My Land,2016-04-20,France,http://fr.web.img4.acsta.net/pictures/16/02/16/14/42/467109.jpg,['Documentaire']
234319,Encore Heureux,2016-01-27,France,http://fr.web.img4.acsta.net/pictures/16/01/04/09/03/209937.jpg,['Comédie']
236367,La Promesse de l'aube,2017-12-20,France,http://fr.web.img4.acsta.net/pictures/17/08/29/09/55/254375.jpg,['Biopic' 'Drame']
246351,Black stone,2016-07-27,France,http://fr.web.img3.acsta.net/pictures/16/06/10/09/24/253653.jpg,['Drame']
257615,Tamara Vol.2,2018-07-04,France,http://fr.web.img6.acsta.net/pictures/18/05/14/11/36/1733123.jpg,['Comédie']
257871,Milla,2018-04-25,France,http://fr.web.img6.acsta.net/pictures/18/03/23/10/28/1213464.gif,['Drame']
265296,"Nous, Tikopia",2018-11-07,France,http://fr.web.img5.acsta.net/pictures/18/10/23/09/33/1925479.jpg,['Documentaire']
272976,Pirouette et le sapin de Noël,2019-11-20,France,http://fr.web.img2.acsta.net/pictures/19/10/25/11/40/5807398.jpg,['Animation']
147280,East Punk Memories,2016-03-30,France,http://fr.web.img4.acsta.net/pictures/16/03/16/09/52/322671.jpg,['Documentaire']
244560,Astérix - Le Secret de la Potion Magique,2018-12-05,France,http://fr.web.img5.acsta.net/pictures/18/10/23/12/09/1793011.jpg,['Animation' 'Aventure']
246864,Peshmerga,2016-06-08,France,http://fr.web.img6.acsta.net/pictures/16/05/17/11/09/226807.jpg,['Documentaire']
253008,Ma fille,2018-09-12,France,http://fr.web.img6.acsta.net/pictures/18/06/22/17/25/1993978.jpg,['Drame' 'Thriller']
266321,Sun,2019-07-24,France,http://fr.web.img6.acsta.net/pictures/19/06/24/16/15/2557266.jpg,['Comédie']
245585,"Jeannette, l'enfance de Jeanne d'Arc",2017-09-06,France,http://fr.web.img3.acsta.net/pictures/17/08/10/17/18/197356.jpg,['Comédie-musicale' 'Historique']
257873,Les Vieux fourneaux,2018-08-22,France,http://fr.web.img2.acsta.net/pictures/18/06/22/10/34/5956729.jpg,['Comédie']
273490,Andy,2019-09-04,France,http://fr.web.img1.acsta.net/pictures/19/07/29/11/47/1086988.jpg,['Comédie' 'Romance']
241746,Je veux être actrice,2016-01-20,France,http://fr.web.img2.acsta.net/pictures/15/12/01/16/00/191105.jpg,['Documentaire']
242258,"Laurette 1942, une volontaire au camp du Récébédou",2016-04-06,France,http://fr.web.img3.acsta.net/pictures/16/02/19/12/50/436430.jpg,['Action' 'Drame']
256594,Un Homme Pressé,2018-11-07,France,http://fr.web.img5.acsta.net/pictures/18/09/12/12/07/4578729.jpg,['Comédie' 'Drame']
266067,Lune de Miel,2019-06-12,France,http://fr.web.img4.acsta.net/pictures/19/02/11/17/14/5381130.jpg,['Comédie']
250963,Sonar,2018-12-19,France,http://fr.web.img2.acsta.net/pictures/18/11/21/15/46/3242836.jpg,['Drame']
255059,L'Amour est une fête,2018-09-19,France,http://fr.web.img4.acsta.net/pictures/18/08/31/14/29/0252578.jpg,['Comédie']
596,Le Drame de Shanghai,2019-10-30,France,http://fr.web.img4.acsta.net/pictures/19/10/14/16/30/1390069.jpg,['Drame']
264020,Libre,2018-09-26,France,http://fr.web.img1.acsta.net/pictures/18/05/23/15/40/4455529.jpg,['Documentaire']
26196,La Chasse au Lion à L'arc,2017-06-07,France,http://fr.web.img2.acsta.net/pictures/16/07/28/09/42/440425.jpg,['Documentaire']
235348,Poesía Sin Fin,2016-10-05,France,http://fr.web.img6.acsta.net/pictures/16/08/24/16/27/535510.jpg,['Biopic' 'Drame' 'Fantastique']
51796,La Section Anderson,2019-03-27,France,http://fr.web.img1.acsta.net/pictures/19/03/01/17/08/4945056.jpg,['Action' 'Documentaire']
250196,Massilia Sound System - Le Film,2017-04-05,France,http://fr.web.img2.acsta.net/pictures/17/03/06/11/02/297865.jpg,['Documentaire']
251476,En attendant Violette,2017-01-25,France,http://fr.web.img6.acsta.net/pictures/16/11/03/14/58/351650.jpg,['Comédie-dramatique' 'Romance']
251988,Daddy Cool,2017-11-01,France,http://fr.web.img6.acsta.net/pictures/17/09/22/09/08/1522860.jpg,['Comédie']
256852,L'Heure de la sortie,2019-01-09,France,http://fr.web.img1.acsta.net/pictures/18/07/30/14/19/1113296.jpg,['Thriller']
266325,Tout ce qu'il me reste de la révolution,2019-02-06,France,http://fr.web.img5.acsta.net/pictures/18/12/20/10/05/0453500.jpg,['Comédie']
216917,Les Chevaliers blancs,2016-01-20,France,http://fr.web.img5.acsta.net/pictures/15/12/01/09/05/431755.jpg,['Drame']
244053,La Nuit a dévoré le monde,2018-03-07,France,http://fr.web.img5.acsta.net/pictures/18/01/24/17/43/4934493.jpg,['Epouvante-horreur' 'Fantastique']
250709,La Ronde des couleurs,2017-03-08,France,http://fr.web.img6.acsta.net/pictures/17/01/30/13/51/237604.jpg,['Animation']
235606,Comme des garçons,2018-04-25,France,http://fr.web.img2.acsta.net/pictures/18/02/13/13/57/0003969.jpg,['Comédie']
235862,Arrête ton Cinéma!,2016-01-13,France,http://fr.web.img5.acsta.net/pictures/15/12/07/15/41/185224.jpg,['Comédie']
238422,"Marcel Conche, la nature d'un philosophe",2015-09-30,France,http://fr.web.img5.acsta.net/pictures/16/09/30/15/14/255043.jpg,['Documentaire']
250710,A la découverte du monde,2017-09-06,France,http://fr.web.img2.acsta.net/pictures/17/08/10/15/08/560118.jpg,['Animation']
260438,Black Indians,2018-10-31,France,http://fr.web.img4.acsta.net/pictures/18/06/21/13/59/5472336.jpg,['Documentaire']
260950,Une jeunesse dorée,2019-01-16,France,http://fr.web.img5.acsta.net/pictures/18/12/14/16/34/2029890.jpg,['Drame']
266327,Fahim,2019-10-16,France,http://fr.web.img2.acsta.net/pictures/19/09/19/15/15/5900513.jpg,['Biopic' 'Comédie' 'Drame']
243543,Félicité,2017-03-29,France,http://fr.web.img3.acsta.net/pictures/17/03/10/10/01/138357.jpg,['Drame']
260183,"Une aventure théâtrale, 30 ans de décentralisation",2018-01-10,France,http://fr.web.img2.acsta.net/pictures/17/11/09/15/57/4956555.jpg,['Documentaire']
262488,Les Bonnes intentions,2018-11-21,France,http://fr.web.img2.acsta.net/pictures/18/09/25/16/18/3707240.jpg,['Comédie' 'Drame']
228184,Une Histoire de Fou,2015-11-11,France,http://fr.web.img5.acsta.net/pictures/15/05/12/12/28/385372.jpg,['Drame']
243544,Celui Qu'on Attendait,2016-06-08,France,http://fr.web.img4.acsta.net/pictures/16/04/21/09/35/445349.jpg,['Comédie-dramatique']
245592,120 battements Par Minute,2017-08-23,France,http://fr.web.img4.acsta.net/pictures/17/06/30/16/06/184359.jpg,['Drame']
256856,"Irrintzina, le cri de la génération climat",2017-11-08,France,http://fr.web.img3.acsta.net/pictures/17/09/13/12/04/5003191.jpg,['Documentaire']
259416,Ma Reum,2018-07-18,France,http://fr.web.img4.acsta.net/pictures/18/05/04/09/42/2832297.jpg,['Comédie']
267353,Pour l'amour de l'art,2018-11-14,France,http://fr.web.img1.acsta.net/pictures/18/09/11/10/24/3120938.png,['Documentaire']
7257,"Noroît, Scènes de la vie parallèle",2018-03-14,France,http://fr.web.img6.acsta.net/pictures/18/02/23/09/45/1154557.jpg,['Aventure' 'Drame' 'Fantastique']
232793,The Neon Demon,2016-06-08,France,http://fr.web.img3.acsta.net/pictures/16/05/03/09/32/319878.jpg,['Epouvante-horreur' 'Thriller']
236377,Patries,2015-10-21,France,http://fr.web.img1.acsta.net/pictures/15/03/23/11/13/219379.jpg,['Drame']
236889,Mini héros,2015-10-07,France,http://fr.web.img6.acsta.net/pictures/15/04/09/16/21/291900.jpg,['Documentaire']
244057,Sahara,2017-02-01,France,http://fr.web.img1.acsta.net/pictures/17/01/30/16/36/003422.jpg,['Animation' 'Aventure']
257881,Pupille,2018-12-05,France,http://fr.web.img1.acsta.net/pictures/18/11/07/18/23/5480338.jpg,['Drame']
131674,"Un marchand, des artistes et des collectionneurs",2016-03-02,France,http://fr.web.img4.acsta.net/pictures/16/02/26/16/25/230567.jpg,['Documentaire']
266586,Les Petits Flocons,2019-01-23,France,http://fr.web.img2.acsta.net/pictures/18/12/28/13/04/5323267.jpg,['Comédie']
253530,Mauvaises herbes,2018-11-21,France,http://fr.web.img2.acsta.net/pictures/18/06/28/10/50/0767946.jpg,['Comédie']
254298,Bécassine!,2018-06-20,France,http://fr.web.img2.acsta.net/pictures/18/05/03/13/06/3707581.jpg,['Comédie']
239451,Olmo et la Mouette,2016-08-31,France,http://fr.web.img3.acsta.net/pictures/15/12/04/11/40/524968.jpg,['Documentaire']
244059,Cigarettes et chocolat chaud,2016-12-14,France,http://fr.web.img6.acsta.net/pictures/16/10/13/09/54/058982.jpg,['Comédie']
253531,Drôles d'oiseaux,2017-05-31,France,http://fr.web.img3.acsta.net/pictures/17/05/18/14/33/205559.jpg,['Comédie-dramatique']
258651,Celle que Vous Croyez,2019-02-27,France,http://fr.web.img4.acsta.net/pictures/19/01/11/09/30/0455654.jpg,['Drame']
258907,La Bombe et nous,2017-11-01,France,http://fr.web.img5.acsta.net/pictures/17/09/18/11/34/1921739.jpg,['Documentaire']
262748,Trois jours et une vie,2019-09-18,France,http://fr.web.img3.acsta.net/pictures/19/07/23/09/32/2879579.jpg,['Drame' 'Thriller']
265820,Celebration,2018-11-14,France,http://fr.web.img2.acsta.net/pictures/18/09/10/15/45/2720285.png,['Documentaire']
232028,Vivre Autrement,2016-01-20,France,http://fr.web.img5.acsta.net/pictures/14/10/06/14/19/408868.jpg,['Documentaire']
232284,Maryland,2015-09-30,France,http://fr.web.img3.acsta.net/pictures/15/07/27/14/21/358052.jpg,['Drame']
244060,Primaire,2017-01-04,France,http://fr.web.img5.acsta.net/pictures/16/09/14/11/42/098975.jpg,['Drame']
263773,"Armonìa, Franco et mon grand-père",2019-02-13,France,http://fr.web.img6.acsta.net/pictures/18/05/29/09/48/3048544.jpg,['Documentaire']
274525,Braquer Poitiers,2019-10-23,France,http://fr.web.img1.acsta.net/pictures/19/08/28/15/52/0416302.jpg,['Comédie']
276317,Poison fatal,2019-11-06,France,http://fr.web.img2.acsta.net/pictures/19/08/09/10/26/1516261.jpg,['Documentaire']
242269,La Dream Team,2016-03-23,France,http://fr.web.img6.acsta.net/pictures/16/02/02/16/17/227670.jpg,['Comédie']
247645,La Pièce - Les derniers seront les premiers,2016-10-12,France,http://fr.web.img1.acsta.net/pictures/16/08/24/09/44/525256.jpg,['Comédie']
190557,Dalida,2017-01-11,France,http://fr.web.img2.acsta.net/pictures/16/11/24/10/16/145898.jpg,['Biopic' 'Drame']
259421,Un jour ça ira,2018-02-14,France,http://fr.web.img2.acsta.net/pictures/18/01/19/14/52/3542822.jpg,['Documentaire']
261469,De l’amour sous la haine ?,2018-03-07,France,http://fr.web.img2.acsta.net/pictures/18/01/03/11/34/1283163.jpg,['Drame']
131422,L'Ordre et la morale,2011-11-16,France,http://fr.web.img1.acsta.net/medias/nmedia/18/79/42/69/19821550.jpg,['Action' 'Drame' 'Historique']
277598,Le Choix d'Ali,2019-12-11,France,http://fr.web.img5.acsta.net/pictures/19/09/27/14/31/3355725.jpg,['Comédie-dramatique']
229982,J'accuse,2019-11-13,France,http://fr.web.img2.acsta.net/pictures/19/09/30/14/41/4194086.jpg,['Drame' 'Historique' 'Thriller']
231262,Red Rose,2015-09-09,France,http://fr.web.img2.acsta.net/pictures/15/03/12/17/02/019149.jpg,['Drame' 'Romance']
244062,Tamara,2016-10-26,France,http://fr.web.img4.acsta.net/pictures/16/08/23/17/46/294979.jpg,['Comédie']
250462,Cherchez la femme,2017-06-28,France,http://fr.web.img1.acsta.net/pictures/17/06/05/14/48/561786.jpg,['Comédie']
253022,Saigneurs,2017-03-01,France,http://fr.web.img3.acsta.net/pictures/17/02/02/14/19/034580.jpg,['Documentaire']
259166,Le Gendre de ma vie,2018-12-19,France,http://fr.web.img2.acsta.net/pictures/19/08/30/21/39/4093459.jpg,['Comédie']
267359,"Place de la République, printemps 2016",2018-10-24,France,http://fr.web.img3.acsta.net/pictures/18/09/05/09/59/5551162.jpg,['Documentaire']
215135,Mechanic Résurrection,2016-08-31,France,http://fr.web.img5.acsta.net/pictures/16/07/12/17/00/529293.jpg,['Action']
248927,D'après une Histoire Vraie,2017-11-01,France,http://fr.web.img5.acsta.net/pictures/17/09/22/15/09/4120741.jpg,['Drame' 'Thriller']
189535,L'Odyssée,2016-10-12,France,http://fr.web.img4.acsta.net/pictures/16/08/01/14/53/238897.jpg,['Aventure' 'Biopic' 'Drame']
259423,Roulez jeunesse,2018-07-25,France,http://fr.web.img5.acsta.net/pictures/18/07/05/09/40/1830672.jpg,['Comédie']
7264,La Belle Vie,2018-08-01,France,http://fr.web.img4.acsta.net/pictures/18/08/01/08/52/2181111.jpg,['Drame']
235872,La Marcheuse,2016-02-03,France,http://fr.web.img2.acsta.net/pictures/15/09/25/10/42/114515.jpg,['Drame' 'Thriller']
244064,Les Habitants,2016-04-27,France,http://fr.web.img3.acsta.net/pictures/16/04/21/09/18/006894.jpg,['Documentaire']
246368,Chez Nous,2017-02-22,France,http://fr.web.img3.acsta.net/pictures/17/01/03/18/21/341939.jpg,['Drame']
253024,La cabane à histoires,2017-05-31,France,http://fr.web.img1.acsta.net/pictures/17/04/11/09/59/439961.jpg,['Animation']
262241,À cause des filles..?,2019-01-30,France,http://fr.web.img5.acsta.net/pictures/18/12/20/14/43/4436150.jpg,['Comédie']
41569,Vivre Ensemble,2018-02-14,France,http://fr.web.img4.acsta.net/pictures/18/02/02/15/00/3617831.jpg,['Drame']
250465,Momo,2017-12-27,France,http://fr.web.img2.acsta.net/pictures/17/11/14/17/13/0243097.jpg,['Comédie']
252257,À genoux les gars,2018-06-20,France,http://fr.web.img5.acsta.net/pictures/18/05/04/16/26/0467041.jpg,['Comédie']
256865,Love Addict,2018-04-18,France,http://fr.web.img2.acsta.net/pictures/18/02/06/10/06/1858954.jpg,['Comédie']
265058,Portrait d'une jeune femme,2018-11-28,France,http://fr.web.img4.acsta.net/pictures/18/05/29/22/02/3079868.jpg,['Biopic' 'Comédie' 'Documentaire']
148066,Contre toi,2011-02-02,France,http://fr.web.img6.acsta.net/medias/nmedia/18/82/00/54/19590057.jpg,['Drame']
229986,Le Trésor,2016-02-10,France,http://fr.web.img1.acsta.net/pictures/16/01/07/10/21/373241.jpg,['Comédie']
238434,La Forme des îles,2015-10-14,France,http://fr.web.img4.acsta.net/pictures/15/09/17/14/48/138620.jpg,['Documentaire']
255842,Duelles,2019-05-01,France,http://fr.web.img5.acsta.net/pictures/18/12/17/10/31/4716051.jpg,['Drame' 'Thriller']
256610,Proxima,2019-11-27,France,http://fr.web.img1.acsta.net/pictures/19/09/25/15/29/5898677.jpg,['Action' 'Drame']
258914,L'Empereur de Paris,2018-12-19,France,http://fr.web.img6.acsta.net/pictures/18/11/15/16/35/0321684.jpg,['Historique' 'Policier']
224355,Avril et le monde truqué,2015-11-04,France,http://fr.web.img1.acsta.net/pictures/15/09/18/15/14/545941.jpg,['Animation' 'Aventure' 'Comédie']
231779,"Les Premiers, les Derniers",2016-01-27,France,http://fr.web.img3.acsta.net/pictures/16/01/14/17/22/089470.jpg,['Comédie' 'Drame']
235875,À peine j'ouvre les yeux,2015-12-23,France,http://fr.web.img3.acsta.net/pictures/15/11/16/13/52/358896.jpg,['Drame']
241763,Patients,2017-03-01,France,http://fr.web.img2.acsta.net/pictures/16/12/19/15/00/385646.jpg,['Comédie' 'Drame']
244067,Des Plans sur la comète,2017-06-21,France,http://fr.web.img1.acsta.net/pictures/17/06/02/17/29/587941.jpg,['Comédie-dramatique']
249443,Bonne pomme,2017-08-30,France,http://fr.web.img4.acsta.net/pictures/17/06/16/11/13/153633.jpg,['Comédie']
253027,Nothing To Hide,2017-09-06,France,http://fr.web.img3.acsta.net/pictures/17/05/09/11/16/142762.jpg,['Documentaire']
258915,Gueule d'ange,2018-05-23,France,http://fr.web.img4.acsta.net/pictures/18/04/23/15/38/3973207.jpg,['Drame']
265828,Les Grands squelettes,2019-04-10,France,http://fr.web.img1.acsta.net/pictures/19/02/18/11/42/2628178.jpg,['Drame']
269924,Pau,2019-03-13,France,http://fr.web.img3.acsta.net/pictures/19/01/14/10/21/3020862.jpg,['Drame']
274532,En liberté ! le village démocratique de Pourgues,2019-10-09,France,http://fr.web.img3.acsta.net/pictures/19/05/27/09/34/3081715.jpg,['Documentaire']
235620,Un Sac De Billes,2017-01-18,France,http://fr.web.img1.acsta.net/pictures/16/12/05/16/14/285393.jpg,['Drame']
246628,Ce qu'il reste de la folie,2016-06-22,France,http://fr.web.img1.acsta.net/pictures/16/06/02/14/33/494068.jpg,['Documentaire']
255844,Celle qui vivra,2017-06-14,France,http://fr.web.img6.acsta.net/pictures/17/04/27/14/22/010883.jpg,['Drame']
265573,Rendez-vous Chez Les Malawas,2019-12-25,France,http://fr.web.img3.acsta.net/pictures/19/10/07/10/01/3752736.jpg,['Comédie']
210277,MILF,2018-05-02,France,http://fr.web.img6.acsta.net/pictures/18/03/15/12/28/0017872.jpg,['Comédie']
278629,Sans rivages,2019-12-11,France,http://fr.web.img1.acsta.net/pictures/19/11/04/09/26/1944648.jpg,['Drame']
244069,Divines,2016-08-31,France,http://fr.web.img3.acsta.net/pictures/16/06/29/17/47/176893.jpg,['Drame']
250469,Nos Patriotes,2017-06-14,France,http://fr.web.img5.acsta.net/pictures/17/05/09/15/47/313876.jpg,['Historique']
229478,Un début prometteur,2015-09-30,France,http://fr.web.img3.acsta.net/pictures/15/07/30/12/17/050294.jpg,['Comédie-dramatique']
248678,9 Doigts,2018-03-21,France,http://fr.web.img4.acsta.net/pictures/18/02/20/16/37/2812434.jpg,['Thriller']
256358,Inna de Yard,2019-07-10,France,http://fr.web.img5.acsta.net/pictures/19/04/15/11/53/1739317.jpg,['Documentaire']
256870,Un Peuple et son roi,2018-09-26,France,http://fr.web.img4.acsta.net/pictures/18/08/02/12/06/1793783.jpg,['Drame' 'Historique']
111975,Profession Magliari,2017-08-23,France,http://fr.web.img3.acsta.net/pictures/17/06/29/11/17/492300.jpg,['Drame']
248679,Diane a les épaules,2017-11-15,France,http://fr.web.img4.acsta.net/pictures/17/09/21/10/39/3891846.jpg,['Comédie']
248935,L'Homme flottant,2016-10-12,France,http://fr.web.img2.acsta.net/pictures/16/07/18/11/03/294069.jpg,['Comédie-dramatique']
